filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,Number of contained Mito,Compartment ROIs ID
GTY030 clump 25C 10 02 m-25.csv,Mito 8,9,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.76,4741.57,901.14,569522.13,621.73,NA,NA,NA,NA,NA,33.58,42.14,2.56,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-25.csv,Mito 33,34,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.7,1050.67,617.99,1689585.25,97.22,NA,NA,NA,NA,NA,34.96,38.31,2.83,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-25.csv,Mito 34,35,0.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.99,1300.47,619.58,309168.31,94.33,NA,NA,NA,NA,NA,32.27,40.57,3.02,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-25.csv,Mito 38,39,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.91,935.85,633,893792.88,96.17,NA,NA,NA,NA,NA,31.22,43.68,2.84,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-25.csv,Mito 50,51,0.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.05,816.33,619.8,88011.98,69.31,NA,NA,NA,NA,NA,32.83,43.29,3.13,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-35.csv,ROIs 1,1,332.76,428,1030,568.06,159000000,38.08,218,858,330.68,92414948,48.21,320.11,8197.31,568.08,159000000,108.47,38.51,6599.84,333.62,93236480,265.03,NA,NA,NA,GTY030 clump 25C 10,ROIs,Object,5,NA
GTY030 clump 25C 10 02 m-35.csv,Mito 8,9,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.76,4741.57,882.59,667236.94,589.84,NA,NA,NA,NA,NA,33.58,42.16,2.62,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-35.csv,Mito 16,17,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.7,1050.67,617.01,1944802.12,96.98,NA,NA,NA,NA,NA,34.98,38.32,2.83,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-35.csv,Mito 18,19,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.91,935.85,631.12,1048286.25,94.7,NA,NA,NA,NA,NA,31.24,43.68,2.82,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-35.csv,Mito 31,32,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.85,1592.1,616.25,361741.56,107.45,NA,NA,NA,NA,NA,32.28,40.58,3.04,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-35.csv,Mito 44,45,0.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.08,816.33,622.68,108345.98,69.77,NA,NA,NA,NA,NA,32.83,43.29,3.15,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-50.csv,ROIs 1,1,332.76,428,1030,568.06,159000000,38.08,218,858,330.68,92414948,48.21,320.11,8197.31,568.08,159000000,108.47,38.51,6599.84,333.62,93236480,265.03,NA,NA,NA,GTY030 clump 25C 10,ROIs,Object,14,NA
GTY030 clump 25C 10 02 m-50.csv,Mito 1,2,0.0226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.46,680.56,634.26,12050.92,34.39,NA,NA,NA,NA,NA,31.42,42.91,1.5,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-50.csv,Mito 12,13,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.76,4741.57,811,1027532.38,524.25,NA,NA,NA,NA,NA,33.46,42.39,2.8,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-50.csv,Mito 19,20,4.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.7,1081.84,612.52,2553598.25,100.17,NA,NA,NA,NA,NA,34.96,38.34,2.85,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-50.csv,Mito 27,28,0.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.85,2101.64,615.43,504651.97,121.97,NA,NA,NA,NA,NA,32.29,40.57,3.05,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-50.csv,Mito 29,30,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.37,970.66,619.65,1434495.88,97.83,NA,NA,NA,NA,NA,31.28,43.71,2.91,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-50.csv,Mito 41,42,0.0131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.3,606.65,513.2,5645.17,40.23,NA,NA,NA,NA,NA,33.16,38.26,4.06,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-50.csv,Mito 42,43,0.0214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.86,626.67,526.15,9470.75,61.98,NA,NA,NA,NA,NA,32.74,38.65,3.97,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-50.csv,Mito 46,47,0.0464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.3,671.14,606.97,23671.75,37.19,NA,NA,NA,NA,NA,33.05,41,4.28,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-50.csv,Mito 50,51,0.0572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521.93,677.58,610,29280.1,38.83,NA,NA,NA,NA,NA,33.58,39.82,5.22,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-50.csv,Mito 51,52,0.0119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546.88,691.47,621.33,6213.28,44.74,NA,NA,NA,NA,NA,32.57,43.82,5.1,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-50.csv,Mito 52,53,0.0143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.5,614.42,555.68,6668.15,32.33,NA,NA,NA,NA,NA,33.73,39.25,5.4,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-50.csv,Mito 53,54,0.0964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538.21,771.3,631.62,51161.34,51.19,NA,NA,NA,NA,NA,34.26,39.59,5.87,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-50.csv,Mito 54,55,0.0191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624.76,697.2,663.6,10617.67,21.74,NA,NA,NA,NA,NA,32.92,43.08,5.89,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 02 m-50.csv,Mito 55,56,0.0298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649.87,751.87,689.16,17228.95,27.16,NA,NA,NA,NA,NA,33.24,43.43,6,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-25.csv,ROIs 1,1,314.58,421,1935,593.64,157000000,72.18,209,769,318.45,84135427,38.48,254.28,22822.36,592.97,157000000,288.91,67.63,5789.55,319.63,84447128,180.91,NA,NA,NA,GTY030 clump 25C 10,ROIs,Object,6,NA
GTY030 clump 25C 10 03 m-25.csv,Mito 10,11,0.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.42,798.6,550.16,163946.98,86.13,NA,NA,NA,NA,NA,42.53,49.17,2.43,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-25.csv,Mito 11,12,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.86,905.67,633.38,720783.88,87.46,NA,NA,NA,NA,NA,39.37,48.8,2.72,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-25.csv,Mito 22,23,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.45,724.42,516.58,73870.9,67.08,NA,NA,NA,NA,NA,44.88,49.82,2.63,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-25.csv,Mito 23,24,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.42,11796.89,1006.34,828217.19,1474.75,NA,NA,NA,NA,NA,41.59,50.86,2.89,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-25.csv,Mito 40,41,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.97,1110.45,632.24,399578.44,142.94,NA,NA,NA,NA,NA,44.19,51.65,2.7,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-25.csv,Mito 41,42,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.71,1401.13,645.78,634802,103.23,NA,NA,NA,NA,NA,46.24,52.66,2.85,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-35.csv,ROIs 1,1,314.58,421,1935,593.64,157000000,72.18,209,769,318.45,84135427,38.48,254.28,22822.36,592.97,157000000,288.91,67.63,5789.55,319.63,84447128,180.91,NA,NA,NA,GTY030 clump 25C 10,ROIs,Object,6,NA
GTY030 clump 25C 10 03 m-35.csv,Mito 9,10,0.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.78,810.36,551.99,200372.14,87.34,NA,NA,NA,NA,NA,42.53,49.19,2.42,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-35.csv,Mito 10,11,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.86,905.67,631.41,829037.94,88.35,NA,NA,NA,NA,NA,39.38,48.78,2.72,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-35.csv,Mito 11,12,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.42,11796.89,995.82,1002792.5,1460.38,NA,NA,NA,NA,NA,41.58,50.85,2.88,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-35.csv,Mito 22,23,0.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.45,724.42,523.12,86315.02,71.59,NA,NA,NA,NA,NA,44.89,49.82,2.6,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-35.csv,Mito 23,24,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.5,1401.13,643.33,797729.44,106.14,NA,NA,NA,NA,NA,46.19,52.68,2.83,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-35.csv,Mito 36,37,0.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.97,1110.45,631.58,495157.38,139.2,NA,NA,NA,NA,NA,44.2,51.66,2.68,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-50.csv,ROIs 1,1,314.58,421,1935,593.64,157000000,72.18,209,769,318.45,84135427,38.48,254.28,22822.36,592.97,157000000,288.91,67.63,5789.55,319.63,84447128,180.91,NA,NA,NA,GTY030 clump 25C 10,ROIs,Object,9,NA
GTY030 clump 25C 10 03 m-50.csv,Mito 3,4,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.86,926.69,621.12,1109936.38,95.07,NA,NA,NA,NA,NA,39.37,48.77,2.74,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-50.csv,Mito 14,15,2.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.62,14588.18,871.21,1692766.13,1281.58,NA,NA,NA,NA,NA,41.85,50.39,2.76,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-50.csv,Mito 23,24,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.45,802.94,534.2,127674.54,84.54,NA,NA,NA,NA,NA,44.89,49.82,2.59,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-50.csv,Mito 31,32,3.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.23,1416.39,630.99,1970571.38,114.36,NA,NA,NA,NA,NA,45.35,52.33,2.73,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-50.csv,Mito 43,44,0.0655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445.45,636.4,514.32,28287.37,45.38,NA,NA,NA,NA,NA,39.78,49.84,4.27,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-50.csv,Mito 49,50,0.0583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446.97,588.13,526.01,25774.57,33.83,NA,NA,NA,NA,NA,40.49,49.9,4.89,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-50.csv,Mito 56,57,0.0393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678.58,823.68,741.05,24454.76,40.09,NA,NA,NA,NA,NA,41.35,50.97,6,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-50.csv,Mito 57,58,0.0191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601.83,871.19,717.75,11484.06,83.88,NA,NA,NA,NA,NA,40.62,51.15,6,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 03 m-50.csv,Mito 58,59,0.0119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543.43,623.81,579.34,5793.39,23.62,NA,NA,NA,NA,NA,44.35,51.9,6,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-25.csv,ROIs 1,1,341.29,437,1760,599.09,172000000,71.69,213,607,315.99,90571918,35.71,223.71,16515.42,597.85,171000000,263.81,43.36,5045.77,314.56,90163064,137.39,NA,NA,NA,GTY030 clump 25C 10,ROIs,Object,12,NA
GTY030 clump 25C 10 04 m-25.csv,Mito 24,25,0.0488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.44,3749.92,940.7,38568.83,1009.13,NA,NA,NA,NA,NA,75.05,57.02,2.77,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-25.csv,Mito 25,26,0.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.73,846.43,591.59,97021.4,77.4,NA,NA,NA,NA,NA,75.91,58.33,3.02,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-25.csv,Mito 26,27,0.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453.99,1002.61,621.32,89470.71,86.88,NA,NA,NA,NA,NA,73.57,58.48,2.95,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-25.csv,Mito 27,28,0.0655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.72,776.9,590.28,32465.29,67.35,NA,NA,NA,NA,NA,76.09,59.71,2.51,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-25.csv,Mito 28,29,0.0167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566.27,714.64,646.09,9045.19,40.59,NA,NA,NA,NA,NA,75.93,61.41,2.49,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-25.csv,Mito 29,30,0.0881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528.82,802.74,654.14,48406.68,67.64,NA,NA,NA,NA,NA,74.81,62.06,2.69,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-25.csv,Mito 30,31,0.0238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557.79,719.89,650.7,13013.99,45.46,NA,NA,NA,NA,NA,75.59,62,2.63,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-25.csv,Mito 42,43,0.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.13,957.47,614.5,364398.66,109.33,NA,NA,NA,NA,NA,72.58,55.74,3.06,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-25.csv,Mito 52,53,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.41,4924.33,684.75,968914.69,337.36,NA,NA,NA,NA,NA,75.13,54.98,3.09,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-25.csv,Mito 53,54,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.74,860.53,661.71,17204.54,104.75,NA,NA,NA,NA,NA,74.75,59.72,3.14,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-25.csv,Mito 54,55,0.0143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.36,747.27,661.31,7935.71,52.91,NA,NA,NA,NA,NA,76.16,61.97,3.05,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-25.csv,Mito 55,56,0.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.35,1021.63,599.59,282407.25,122.39,NA,NA,NA,NA,NA,76.8,60.15,3.3,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-35.csv,ROIs 1,1,341.29,437,1760,599.09,172000000,71.69,213,607,315.99,90571918,35.71,223.71,16515.42,597.85,171000000,263.81,43.36,5045.77,314.56,90163064,137.39,NA,NA,NA,GTY030 clump 25C 10,ROIs,Object,9,NA
GTY030 clump 25C 10 04 m-35.csv,Mito 12,13,0.0441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513.68,844.19,664.39,24582.34,78.27,NA,NA,NA,NA,NA,75.91,61.44,2.45,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-35.csv,Mito 24,25,0.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.33,846.43,595.73,219823.11,79.85,NA,NA,NA,NA,NA,75.97,58.74,2.85,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-35.csv,Mito 25,26,0.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453.99,1909.37,633.22,108914.02,140.3,NA,NA,NA,NA,NA,73.58,58.47,2.93,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-35.csv,Mito 26,27,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528.82,802.74,651.84,56709.96,67.51,NA,NA,NA,NA,NA,74.81,62.07,2.67,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-35.csv,Mito 27,28,0.0512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517.62,742.53,643.77,27682.22,48.98,NA,NA,NA,NA,NA,75.59,62,2.67,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-35.csv,Mito 47,48,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.44,7558.58,675.69,1846660.5,392.57,NA,NA,NA,NA,NA,74.45,55.19,3.06,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-35.csv,Mito 48,49,0.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.35,1021.63,599.79,386866.47,118.45,NA,NA,NA,NA,NA,76.75,60.2,3.25,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-35.csv,Mito 49,50,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.74,860.53,660.57,23119.95,102.4,NA,NA,NA,NA,NA,74.75,59.73,3.15,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-35.csv,Mito 50,51,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555.5,747.27,644.34,16752.81,55.31,NA,NA,NA,NA,NA,76.15,61.97,3.08,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-50.csv,ROIs 1,1,341.29,437,1760,599.09,172000000,71.69,213,607,315.99,90571918,35.71,223.71,16515.42,597.85,171000000,263.81,43.36,5045.77,314.56,90163064,137.39,NA,NA,NA,GTY030 clump 25C 10,ROIs,Object,7,NA
GTY030 clump 25C 10 04 m-50.csv,Mito 15,16,0.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527.2,802.74,656.31,85977.14,67.68,NA,NA,NA,NA,NA,74.82,62.05,2.61,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-50.csv,Mito 24,25,0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453.99,3851.33,683.58,168844.16,329.55,NA,NA,NA,NA,NA,73.57,58.46,2.94,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-50.csv,Mito 32,33,0.0798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455.69,860.53,628.41,42103.41,100.94,NA,NA,NA,NA,NA,74.75,59.72,3.17,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-50.csv,Mito 44,45,5.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.44,10750.66,683.55,3073945.5,473.63,NA,NA,NA,NA,NA,74.51,55.1,3.01,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-50.csv,Mito 47,48,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.2,1021.63,604.17,1399866.25,104.66,NA,NA,NA,NA,NA,76.31,60.06,2.98,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-50.csv,Mito 59,60,0.0191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.53,810.7,731.45,11703.13,32.05,NA,NA,NA,NA,NA,75.71,58.68,6,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 04 m-50.csv,Mito 60,61,0.0119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657.02,860.23,770.16,7701.61,73.31,NA,NA,NA,NA,NA,75.15,59.71,6,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 05 m-25.csv,ROIs 1,1,245,419,746,565.28,116000000,34.12,216,714,303.31,62408361,40.87,315.06,2015.06,566.91,117000000,75.52,62.6,4496.5,305.52,62863072,160.81,NA,NA,NA,GTY030 clump 25C 10,ROIs,Object,2,NA
GTY030 clump 25C 10 05 m-25.csv,Mito 14,15,2.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.76,993.71,655.22,1354997.75,104.78,NA,NA,NA,NA,NA,57.52,22.52,2.9,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 05 m-25.csv,Mito 48,49,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.33,776.44,635.54,192568.8,60.05,NA,NA,NA,NA,NA,57.49,23.78,3.34,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 05 m-35.csv,ROIs 1,1,245,419,746,565.28,116000000,34.12,216,714,303.31,62408361,40.87,315.06,2015.06,566.91,117000000,75.52,62.6,4496.5,305.52,62863072,160.81,NA,NA,NA,GTY030 clump 25C 10,ROIs,Object,2,NA
GTY030 clump 25C 10 05 m-35.csv,Mito 2,3,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.76,993.71,651.81,1630176.38,104.21,NA,NA,NA,NA,NA,57.51,22.53,2.91,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 05 m-35.csv,Mito 42,43,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.33,798.25,637.74,240428.59,62.65,NA,NA,NA,NA,NA,57.5,23.77,3.33,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 05 m-50.csv,ROIs 1,1,245,419,746,565.28,116000000,34.12,216,714,303.31,62408361,40.87,315.06,2015.06,566.91,117000000,75.52,62.6,4496.5,305.52,62863072,160.81,NA,NA,NA,GTY030 clump 25C 10,ROIs,Object,1,NA
GTY030 clump 25C 10 05 m-50.csv,Mito 8,9,4.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.4,993.71,644.2,2694688.25,100.57,NA,NA,NA,NA,NA,57.5,22.71,2.99,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 08 m-25.csv,ROIs 1,1,282.4,422,1045,561.02,133000000,36.97,218,660,304.43,72202555,33.43,327.55,6745.62,560.82,133000000,105.96,62.87,5891.32,306.1,72597944,162.89,NA,NA,NA,GTY030 clump 25C 10,ROIs,Object,6,NA
GTY030 clump 25C 10 08 m-25.csv,Mito 3,4,0.0286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.77,1612.57,752.99,18071.88,266.57,NA,NA,NA,NA,NA,25.82,31.81,2.3,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 08 m-25.csv,Mito 4,5,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.98,5144.66,725.35,462771.16,404.87,NA,NA,NA,NA,NA,25.34,32.67,2.99,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 08 m-25.csv,Mito 5,6,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501.96,891.49,690.04,636907.56,68.18,NA,NA,NA,NA,NA,23.59,33.15,2.38,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 08 m-25.csv,Mito 15,16,0.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.08,844.84,601.93,103531.77,104.32,NA,NA,NA,NA,NA,26.69,33.5,2.43,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 08 m-25.csv,Mito 16,17,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.23,873.03,633.53,190691.5,93.12,NA,NA,NA,NA,NA,29.15,34.82,2.84,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 08 m-25.csv,Mito 32,33,0.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.31,1005.81,660.5,513867.31,98.53,NA,NA,NA,NA,NA,29.37,30.99,2.52,GTY030 clump 25C 10,Mito,Object,NA,1
GTY030 clump 25C 10 08 m-35.csv,ROIs 1,1,282.4,422,1045,561.02,133000000,36.97,218,660,304.43,72202555,33.43,327.55,6745.62,560.82,133000000,105.96,62.87,5891.32,306.1,72597944,162.89,NA,NA,NA,GTY030 clump 25C 10,ROIs,Object,6,NA
